index,text,label,agreement,num_votes,sample_set
train_04_209,"It took a communal turn that had resulted in stone-pelting , arson and loot .",0,0.666666667,3,train_04
train_04_210,Many shops were ransacked and public property was destroyed in the Jwalapur area .,0,1,3,train_04
train_04_211,Dawn-to-dusk hartal total in Varapuzha 29th October 2013 12:37 PM The dawn-to-dusk hartal observed by the National Highway Samara Samithi and associated organisation was total in Varapuzha on Monday .,0,1,3,train_04
train_04_212,The hartal was observed as part of the protest against the government decision to widen National Highways in the state with 45 - meter width and also hike the toll rate at Varapuzha brige at National Highway 17 .,1,1,3,train_04
train_04_213,It was a peaceful hartal and no violence was reported .,0,1,3,train_04
train_04_214,Schools and educational institutions remained closed .,0,1,3,train_04
train_04_215,Both private and KSRTC buses kept off the roads as protestors had requested them not to ply in the Varapuzha route .,1,1,2,train_04
train_04_216,Shops in the area were also shut down .,0,1,3,train_04
train_04_217,"Earlier , residents gathered outside the police station to protest about the murders .",1,1,3,train_04
train_04_218,Police were in the area as Economic Freedom Fighters supporters and African National Congress supporters clashed .,0,1,3,train_04
train_04_219,EFF supporters accused ANC supporters of beating them .,0,1,3,train_04
train_04_220,"HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST Managements of several educational institutions , especially schools have announced a holiday on Monday due to the State-wide bandh called by Telugu Desam on Monday .",1,1,3,train_04
train_04_221,The party was protesting the arrest of its president N. Chandrababu Naidu and other leaders by Maharashtra police when they tried to visit Babli project .,1,0.666666667,3,train_04
train_04_222,Party leaders here have requested educational institutions and other private establishments in twin cities to cooperate with them and make bandh successful .,0,1,3,train_04
train_04_223,"S. Sreenivas Reddy , convenor , Andhra Pradesh Recognised Private Schools Managements Association , has said that schools would be closed in anticipation of tense situation due to bandh .",1,1,3,train_04
train_04_224,"During the recent country-wide bandh called by all the Opposition parties in protest against the fuel price hikes , most firms asked their staff to work from home .",1,0.666666667,3,train_04
train_04_225,"OU counselling Osmania University has rescheduled the counselling for the postgraduate courses , which was to start on Monday , due to the TDP bandh .",1,1,3,train_04
train_04_226,Normal life hit in Central Assam by bandh over AIIMS 19th July 2016 05:10 PM MORIGAON : Normal life in Central Assam was today affected by a 12 - hour bandh called by several organisations to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back .,1,1,3,train_04
train_04_227,"Shops and business establishments , educational institutions , banks and private offices remained closed in Morigaon district and parts of Nagaon and Kamrup ( East ) districts in response to the bandh from 5 AM called by the All Tiwa Students Union ( ATSU ) and three other organisations in support of their demands .",1,1,3,train_04
train_04_228,"National Highway -37 was blocked by protesters at several places , while vehicles remained off the roads in the affected areas , officials said .",1,0.666666667,3,train_04
train_04_229,"On July 16 , one person identified as Mintu Deori was killed during a protest while 20 others , including two Additional SPs , were injured in clashes between police and protesters demanding shifting of proposed AIIMS in Assam from Changsari to Raha .",1,0.666666667,3,train_04
train_04_230,"Mahant Jugal Kishore Shastri , a priest with the Ayodhya-based Saryu Kunj temple , said : "" At this stage , if other religious leaders from different parts of the country also come forward and join hands to work out an amicable settlement of the Ayodhya issue , I personally feel that the Ansari 's move would definitely produce the desirable result . "" A special three-judge bench of the Allahabad High Court 's Lucknow bench Thursday by a majority verdict ruled that the place where the Babri Masjid in Ayodhya stood , before it was razed by Hindu mobs in 1992 , was indeed the birthplace of Hindu god Ram .",1,0.666666667,3,train_04
train_04_231,"KOCHI : DYFI , Youth Congress activists clash October 11 , 2011 00:00 IST The prevailing tension between members of the Democratic Youth Federation of India ( DYFI ) and Youth Congress turned into full scale violence at Alinchuvadu Junction near Vennala on Monday evening .",0,0.666666667,3,train_04
train_04_232,Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,1,0.666666667,3,train_04
train_04_233,Power in the area was switched off and the activists threw stones at each other .,0,1,3,train_04
train_04_234,Only a sub-inspector and four policemen were present at the spot as the bulk of the police force was deployed in the city centre in view of a protest march at the High Court junction against the police action on activists of the Students Federation of India at Kozhikode .,1,1,3,train_04
train_04_235,The agitators damaged the jeep belonging to the Palarivattom police .,0,1,3,train_04
train_04_236,"Following the incident , police officials including Sunil Jacob , Assistant Commissioner of Police , Ernakulam ; and D.S. Suneesh Babu , Circle Inspector , Town Central , reached the spot .",1,0.666666667,3,train_04
train_04_237,"VISAKHAPATNAM Rallies , meetings mark May Day fete May 02 , 2017 00:00 IST Anti-labour policies of Centre , State government criticised Rallies and meetings marked May Day celebrations by various trade unions with focus on taking up a united fight against NDA Government ’ s alleged attempts to dilute labour welfare policies .",0,1,3,train_04
train_04_238,CITU took out a rally from Saraswati Park to LIC junction with placards and banners ridiculing anti-labour policies pursued by the Central and State Governments .,0,0.666666667,3,train_04
train_04_239,Visakhapatnam Harbour and Port Workers ’ Union honorary president V.V. Rama Rao hoisted the flag at the Three Horse Junction and called for unity among the trade unions to raise voice against privatisation policy .,1,1,3,train_04
train_04_240,May Day flags were hoisted by workers and union activists at various places in the city including some auto-rickshaw stands .,0,1,3,train_04
train_04_241,"Rallies were taken out at Ukkunagaram and Gajuwaka – home for major industries separately by INTUC , CITU , AITUC , YSR Trade Union Congress .",0,1,3,train_04
train_04_242,Medicos ' Stir Hits GGH Services 04th January 2012 02:56 AM GUNTUR : The ongoing strike of PG medical students of the Government General Hospital ( GGH ) has hit medical services badly .,1,0.666666667,3,train_04
train_04_243,About 120 PG students are on strike demanding payment of their stipend arrears .,1,1,3,train_04
train_04_244,"As part of the strike , the medicos who are not getting their stipend for the past four months , have also boycotted emergency services .",1,0.666666667,3,train_04
train_04_245,The hospital authorities are refusing to admit patients coming from far off places due to the strike of medicos .,1,1,3,train_04
train_04_246,"Bangalore : All KSRP personnel deployed to stop them from staging protest May 31 , 2014 00:00 IST KSRP deployed to stop protest A day after the snap protest by the Karnataka State Reserve Police ( KSRP ) personnel extending support to their chief P. Ravindranath , who has now been transferred , senior officials on Thursday chalked out a strategy to prevent them from continuing the protest by deploying all the 1,200 KSRP personnel on various duties .",1,1,3,train_04
train_04_247,The decision was taken after hundreds of KSRP personnel and their family members staged a protest in Koramangala blocking traffic for more than eight hours on Wednesday .,1,1,3,train_04
train_04_248,"When the AIADMK leader arrived at her Poes Garden house , her party workers from the north Chennai unit believed to be supporters of MLA P K Sekar Babu ’ s camp raised slogans seeking to protect the party in north Chennai .",1,0.666666667,3,train_04
train_04_249,"Later , they handed over a memorandum to her assistants urging the party leader ’ s intervention .",1,0.666666667,3,train_04
train_04_250,"KARNATAKA Communal clash in Mysore jail February 02 , 2008 00:00 IST Staff Correspondent MYSORE : Tension prevailed in Mysore Central Jail on Friday evening after a communal clash broke out between inmates .",1,1,3,train_04
train_04_251,"Jail Superintendent Veerabhadra Swamy told presspersons that the trouble broke out after a few inmates , who were praying outside a place of worship in the jail , took serious exception to the disturbance being caused by some inmates belonging to a different faith .",1,0.666666667,3,train_04
train_04_252,"Under control “ It was a communal clash and the situation is under control now , ” he said .",0,1,3,train_04
train_04_253,"According to sources in the jail , the clash broke out after the evening prayers outside a small mosque on the prison premises .",0,0.666666667,3,train_04
train_04_254,Striking mine workers at Impala Platinum ( Implats ) mine near Rustenburg braved the hot morning sun on Tuesday to wait for ANC Youth League president Julius Malema .,1,0.666666667,3,train_04
train_04_255,A large crowd of men holding umbrellas gathered at Freedom Park sports grounds to wait for him to arrive .,1,1,3,train_04
train_04_256,Some sat in groups while others blew whistles and sang liberation songs in front of the podium where Malema was expected to speak .,0,1,3,train_04
train_04_257,The workers went on strike five weeks ago demanding a minimum pay of R9000 a month .,1,1,3,train_04
train_04_258,Three people have died and scores have been injured in violence related to the illegal strike .,1,0.666666667,3,train_04
train_04_259,Implats has been blamed for the strike by National Union of Mineworkers ( NUM ) general secretary Frans Baleni .,1,0.666666667,3,train_04
train_04_260,"Implats fired 17,200 workers after they refused to go back to their jobs .",1,1,3,train_04
train_04_261,"TELANGANA Bank strike impacts operations March 01 , 2017 00:00 IST Employees of private banks did not participate in the strike Banking operations across Telangana came to a standstill on Tuesday with several thousand employees of public sector , old generation private and regional rural banks participating in a one-day nationwide strike called by the United Forum of Bank Unions .",0,0.666666667,3,train_04
train_04_262,"The strike was total , “ 100 % success ” , UFBU convenor for Andhra Pradesh and Telangana V.V.S.R. Sarma said about the protest in which seven of the nine constituents of the Forum participated in a show of strength .",0,1,3,train_04
train_04_263,"Anticipating the strike some of the banks , particularly SBI and its associates , had ensured that their ATMs ( automated teller machines ) had cash to meet the customer demand , he added .",0,0.666666667,3,train_04
train_04_264,"New generation private banks such as HDFC and ICICI , however , functioned as their employees were not part of the strike .",0,0.666666667,3,train_04
train_04_265,The strike was initially planned earlier this month involving three constituents of UFBU .,0,1,3,train_04
train_04_266,"Subsequently , more constituents , in a show of solidarity , joined and thus the protest was postponed to February 28 , said P .",1,1,3,train_04
train_04_267,"Besides those of bank unions , State leaders of central trade unions such as CITU and AITUC addressed a joint rally called by UFBU at Patny , Secunderabad .",0,1,3,train_04
train_04_268,"Apart from opposing merger of banks and the practice of outsourcing , the strike was in support of recruitments in the banks , added Mr. Venkataramaiah .",0,1,3,train_04
train_04_269,"All unions in grameena banks , under the banner of United Forum of RRB Unions , participated in the strike .",0,1,3,train_04
train_04_270,"Speaking to mediapersons after the meeting , Pandian said he and Nallakannu had requested the CM to withdraw cases registered against those protesting against KKNPP as they had staged demonstrations in a peaceful manner .",1,1,3,train_04
train_04_271,"Ambur Violence Targeted at Police , Was Not Communal : MMK Leader 04th July 2015 06:30 AM COIMBATORE : The violence that broke out in Ambur condemning the death of Shameel Ahmed is not based on communal grounds , said Manithaneya Makkal Katchi ( MMK ) MLA M H Jawahirullah here on Friday .",0,1,3,train_04
train_04_272,“ The violence was targeted at Pallikonda police inspector Martin Premraj as he beat Shameel Ahmed to death during investigation .,1,0.666666667,3,train_04
train_04_273,"However , members of the Sangh Parivar are giving the incident a communal angle .",0,1,3,train_04
train_04_274,“ Members of Hindu organisations are blaming the violence at Ambur on us and allege the presence of MLA A Aslam Basha at the incident site .,1,0.666666667,3,train_04
train_04_275,"We condemn the incident and intend to file a defamation case against BJP President Tamilisai Soundarrajan for making derogatory speeches against the MLA , ” said Jawahirullah .",1,0.666666667,3,train_04
train_04_276,"( SUBS : Pics will be available later on www.sapapics.co.za ) South African rape laws still blame the survivor of rape , People Opposing Woman Abuse ( Powa ) said on Friday at a protest outside the Johannesburg High Court .",0,1,3,train_04
train_04_277,"About a dozen protesters gathered outside the court a day after Women 's Day celebrations , some chained to the court fence and others with their mouths taped closed .",0,0.666666667,3,train_04
train_04_278,An advocate walking out of the high court said he had not yet looked at the protest but did support it .,0,1,3,train_04
train_04_279,"Mandla Shangweni , 41 , who was walking past the protest said : `` Men have a big role to play .",0,1,3,train_04
train_04_280,"After success of teachers , pharmacists repeat Sholay act - Indian Express Express News Service , Express News Service : Mohali , Fri Mar 25 2011 , 00:56 hrs After contractual teachers got back their jobs in a similar way , the retrenched rural veterinary pharmacists and Class IV employees also resorted to the Sholay act in Mohali on Thursday .",1,1,3,train_04
train_04_281,"Seeking their jobs back , hundreds of protesters from across the state converged at the Vikas Bhawan ( Punjab Rural Development and Panchayats department headquarters ) in Mohali 's Sector 62 early in the morning .",1,1,3,train_04
train_04_282,"While 10 of them climbed atop the six-storey Vikas Bhawan building , the rest , along with their families , squatted in the middle of the main road passing in front of the building .",0,1,3,train_04
train_04_283,"Equipped with petrol , Devinder Singh ( Sangrur ) , Kanwaldeep Singh ( Amritsar ) , Kuldeep Singh ( Muktsar ) , Gurwinder Singh ( Amritsar ) , Gurmeet Singh ( Moga ) , Kabal Singh ( Tarn Taran ) , Rajwant Singh , Sukhraj Singh ( Tarn Taran ) , Varinderpal and Chamkaur Singh ( Gurdaspur ) threatened to self-immolate if the state government did not issue formal orders to regularise their services .",1,1,3,train_04
train_04_284,"The protest , which caught the district police and civil administration unawares , began before 9 am and was continuing till the time of filing of this report .",0,1,3,train_04
train_04_285,"Till the filing of this report , all protesters were squatting outside Vikas Bhawan and said would call off their stir only after getting formal orders regarding regularisation of all retrenched staffers .",1,1,3,train_04
train_04_286,Protest Federation of various autorickshaw employees union on Thursday staged a protest in front of regional transport office raising several demands .,0,0.666666667,3,train_04
train_04_287,"Demonstrations by dissatisfied union affiliated workers at various prisons in the Western Cape were under control on Monday , the Western Cape correctional services department said .",0,1,3,train_04
train_04_288,"No threats have been experienced or received during the demonstrations , '' said provincial correctional services spokesman Eddie Johnson .",0,1,3,train_04
train_04_289,He said the protests were conducted in an orderly fashion and were `` under control '' .,0,1,3,train_04
train_04_290,"In a memorandum handed over to provincial authorities , the union expressed its unhappiness with a number of issues , among them overtime allowances not being allocated ; the department not paying members contributions to the medical aid scheme ; correctional officers being remunerated as students despite finishing a probation period ; and financial management in the department as a whole .",0,1,3,train_04
train_04_291,"About 800 chanting students were blocking the main gate to the Tshwane University of Technology 's Ga-Rankuwa campus with burning tyres and dustbins , a student spokesman said on Thursday .",0,1,3,train_04
train_04_292,"As the protest entered its third day , Hlatshwayo said students had threatened to render the campus ungovernable if the university failed to address their grievances .",1,1,3,train_04
train_04_293,"They sent a letter to university management making it clear that they were committed to negotiations , but found the university 's invitation to talks lacked clarity , Hlatshwayo said .",0,0.666666667,3,train_04
train_04_294,Candlelight vigil held 27th December 2012 11:19 AM As many as 150 students and members of Akhila Bharatha Janavaadi Mahila Sangatane staged a protest on Wednesday to condemn the recent gang-rape on a 23 - year-old student in Delhi .,1,1,3,train_04
train_04_295,They also held a candlelight vigil near National College at Basavanagudi .,0,1,3,train_04
train_04_296,"K Prakash , former secretary , Students Federation of India ( SFI ) , K S Lakshmi , state secretary , Akhila Bharatha Janavaadi Mahila Sangatane and Chikkaraju , secretary-Bangalore , SFI were also present at the protest .",0,1,3,train_04
train_04_297,"J-K ultras reject ceasefire offer Posted : Wed Nov 22 2000 IST SRINAGAR , NOV 21 : Ignoring the ceasefire offered by the Centre , militants fired a rocket at a BSF headquarter and attacked a police post in the Kashmir valley since last evening injuring a police officer , police said today .",0,0.666666667,3,train_04
train_04_298,Sub-inspector Haji Ghulam Mohiuddin received gunshot wounds when militants attacked a police post at Keller in Pulwama district of South Kashmir this morning .,1,1,3,train_04
train_04_299,"Militants fired a rocket at the headquarters of 84th battalion of BSF in Sopore in North Kashmir late last night which missed its target and caused no loss of life or damage to property , police said .",1,0.666666667,3,train_04
train_04_300,Militants also hurled a grenade on a security patrol at Alamgiri Bazar in downtown Srinagar last evening .,0,1,3,train_04
train_04_301,"However nobody was hurt in the incident , they said .",0,1,2,train_04
train_04_302,He was also responsible for hijacking of an Indian Airlines aircraft in 1971 .,0,1,3,train_04
train_04_303,He has recently expressed his willingness to return to India to stand trial in the hijacking case .,1,0.666666667,3,train_04
train_04_304,The Jammu and Kashmir welfare forum organised a peace march from Shivpora Sonawar to Lal Chowk today .,0,1,3,train_04
train_04_305,"The march , heavily guarded by security forces was led by militant turned politician Javid Ahmad Shah , MLC .",0,1,3,train_04
train_04_306,This was the first peace rally in Srinagar after the unilateral ceasefire was announced .,0,1,3,train_04
train_04_307,"Vatican deplores ' senseless violence ' in Kashmir - Indian Express Agencies , Agencies : Vatican City , Tue Sep 14 2010 , 16:20 hrs The Vatican has said it deplored "" senseless violence "" in Jammu and Kashmir after rioters defied curfews and torched a Christian school in a surge of anger stoked by the desecration of the Koran .",1,1,3,train_04
train_04_308,‘ Maoist ’ posters found 03rd September 2009 10:39 AM BALASORE : Appearance of suspected Maoist posters in Khaira area of Balasore district in the last couple of days has left the local police nonplussed .,1,1,3,train_04
train_04_309,"The posters , allegedly put up by the CPI ( Maoist ) , have called on the people to join the Maoist group .",0,1,3,train_04
train_04_310,Police said a poster was first found on the walls of Gagandhuli Seva Samabaya Samiti ( co-operative society ) which was vandalised by some miscreants who had claimed themselves to be Maoists in the poster .,0,1,3,train_04
train_04_311,"In February last , similar posters written in red ink were found pasted at several places in the block .",0,1,3,train_04
train_04_312,"Two Maoists killed in Orissa 22nd June 2009 09:49 AM BHUBANESWAR : Two Maoist guerrillas were killed in a gun battle with the police in Orissa 's Malkangiri district , authorities said Monday .",0,0.666666667,3,train_04
train_04_313,""" Be good citizens and contribute to the development and pay property tax because it is the most affordable tax imposed ever and we all should pay it , "" Ashu told Newsline when asked why he was absent from the protest staged by the Congress at the MC headquarters on Monday .",0,1,2,train_04
train_04_314,"Indirectly pointing the finger at Congress district president Pawan Dewan and his supporters , he said , "" People sitting on dharna need to understand that property tax imposed by government is genuine and there is a need to adjust .",0,1,3,train_04
train_04_315,"However , Congress district president Pawan Dewan , a close aide of Ludhiana MP Manish Tewari , along with MLAs Rakesh Pandey and Surinder Dawar staged protest at the MC headquarters .",0,1,3,train_04
train_04_316,"Dewan told Newsline that the "" protest will now continue at ward level and from next week onwards every ward will be sensitised against property tax and high charges of regularisation impsed by government "" .",0,1,3,train_04
train_04_317,Keelakuilkudi Continues to Remain Tense 31st December 2014 06:04 AM MADURAI : Tension continued in Keelakuilkudi near here for the third day on Tuesday when Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family to protest denial of worship rights in the village temple .,1,1,3,train_04
train_04_318,"Following this , the Caste Hindu youths ( Kallar ) allegedly attacked an Arunthathiyar community member P Pandi Kumar , a sweeper , while he was on his way to Nagamalai Pudukottai .",0,0.666666667,3,train_04
train_04_319,"To avoid trouble , the Arunthathiyars attempted to conduct rituals at Kalliamman temple on their street with loud speakers , but the Caste Hindus prevented their efforts on Sunday in which the tile roof of a nearby shed was damaged .",1,1,3,train_04
train_04_320,"Even after the police booked case against 13 Caste Hindus in connection with this incident on Sunday , they allegedly did not stop their assault against Arunthathiyar community members .",0,1,3,train_04
train_04_321,On the same night a group of caste Hindus allegedly damaged the electricity metre and other equipment in a common bathroom provided for Arunthathiyars outside the village .,0,1,3,train_04
train_04_322,"Truckers put govt on notice 08th January 2009 03:57 AM CHENNAI : With the national-level truckers ’ strike called by the All-India Motor Transport Congress ( AIMTC ) demanding immediate reduction of diesel prices entering the third day on Wednesday , representatives of the striking truckers have issued an ultimatum to the government to act before Thursday midnight to resolve the issue or face severe consequences .",1,1,3,train_04
train_04_323,"The strike has led losses worth Rs 10,000 crore per day to different stakeholders .",1,0.666666667,3,train_04
train_04_324,"When asked about the response to the ongoing strike , Sugumar said , “ Since the diesel price issue has irked almost all truckers , nearly 95 per cent of trucks are off the roads in the country .",1,1,3,train_04
train_05_0,"” Meanwhile , more than 5,000 oil tanker lorries plying inside Chennai city have planned to support the strike and will stay off the roads from Thursday .",1,1,2,train_05
train_05_1,"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",1,0.5,2,train_05
train_05_2,"The Bharatiya Janata Party ( BJP ) on Thursday condemned the twin militant attacks in Jammu and Kashmir , saying it reflects that Pakistan is continuing with its strategy to strike at will through proxy war of terror .",0,0.5,2,train_05
train_05_3,"Heavily-armed militants on Thursday morning attacked a police station in Kathua and an army camp in Samba , killing eight persons , including security force personnel .",1,1,2,train_05
train_05_4,""" We condemn the twin dastardly attacks .",0,1,2,train_05
train_05_5,He was allegedly part of a mob looting shops while protests were underway in the town .,0,0.5,2,train_05
train_05_6,"Last week , protests started in Boitumelong township in neighbouring Bloemhof .",0,1,2,train_05
train_05_7,"On Monday , residents blocked the N12 and set alight a municipal office , community hall , houses belonging to the mayor , two councillors and two officials , and several businesses .",0,1,2,train_05
train_05_8,"By Tuesday , the protest had spilled over to Coverdale in Christiana where a community hall was torched .",0,0.5,2,train_05
train_05_9,Their cars were attacked and stoned .,0,1,2,train_05
train_05_10,`` At the moment residents have blocked roads in Boitumelong and we ca n't enter the township .,1,1,2,train_05
train_05_11,"Delivering the valedictory address of the 119th Maramon Convention at Maramon near Kozhenchery here on Sunday , Joseph Mar Thoma said the people who are participating in the agitation against the airport are actually natives of distant places , including Malabar and Thiruvananthapuram .",0,0.5,2,train_05
train_05_12,"“ A priest who addressed the agitation against the airport raised the baseless argument that Kuttanad will be destroyed if the airport comes up in Aranmula , which is factually incorrect , ” the Metropolitan said .",1,1,2,train_05
train_05_13,"Maharashtra police also overlooked the fact that Naidu was "" sick "" as he had observed a day-long fast yesterday and spent over four days without proper facilities , he said .",1,1,2,train_05
train_05_14,TDP student wing leaders took out a procession and burnt effigies of Maharashtra Chief Minister Ashok Chavan 's at Punjagutta graveyard in Hyderabad .,0,1,2,train_05
train_05_15,Protests were held across Andhra Pradesh criticising police action on Naidu and his supporters .,1,1,2,train_05
train_05_16,"While Singhdeo sat on a dharna in the Well in protest , Congress and other BJP members rushed into the Well shouting slogans .",0,0.5,2,train_05
train_05_17,"While the Congress members walked out in protest , the BJP members continued the dharna in the Well till the House was adjourned for the day after the presentation of the Budget .",1,0.5,2,train_05
train_05_18,"Angered community members mobilised and marched to a suspected gang member 's house in Bardien Street where Tavern Moss was stabbed and beaten to death , police said at the time .",1,0.5,2,train_05
train_05_19,Hundreds of members of the Police and Prisons Civil Rights Union gathered at the King Dinuzulu Gardens in Durban on Wednesday ahead of a march over salary grades on Wednesday .,1,1,2,train_05
train_05_20,"Popcru members carried placards which read : `` Away with level three salaries for 20 years , '' and `` Away with slavery packages '' .",0,1,2,train_05
train_05_21,The protesters were wearing red and yellow T-shirts and singing ANC songs .,0,1,2,train_05
train_05_22,They were expected to march to the police provincial headquarters in Durban .,0,1,2,train_05
train_05_23,"It has also sought a judicial inquiry in the entire case , soon after a group of men in lawyers ' robes were seen thrashing students and journalists in the nearby Patiala House court complex yesterday .",1,1,2,train_05
train_05_24,"Seers protest arrest at Banjara Hills police station 17th January 2013 11:41 AM Scores of VHP and Bajrang Dal activists , along with religious seers , staged a protest in front of the Banjara Hills police station till late in the night on Wednesday , demanding immediate release of Swami Kamalananda Bharati .",1,1,2,train_05
train_05_25,The religious seers and right-wing activists were earlier arrested at the Khairatabad Crossroads when they were marching towards the Raj Bhavan to meet the governor to submit a representation for the release of the swami who was arrested by the Special Investigating Team ( SIT ) on Monday for delivering an alleged hate speech at Indira Park in the city on January 8 .,1,0.5,2,train_05
train_05_26,"Around 4.30 pm , a 70 - member contingent of VHP and Bajrang Dal activists led by their leaders Yaman Singh and nearly 20 religious heads went in a procession towards the Raj Bhavan with an intention to submit a representation t o g o v e r n o r E S L Narasimhan .",1,1,2,train_05
train_05_27,The march was intercepted at the Khairatabad Crossroads and the marchers were taken into preventive custody .,0,0.5,2,train_05
train_05_28,They started performing pujas in front of the police station and shouted Jai Sri Ram .,0,1,2,train_05
train_05_29,"Late in the night , BJP state president G Kishan Reddy also joined the protest .",0,1,2,train_05
train_05_30,The protest was continuing till reports last came in,0,0.5,2,train_05
train_05_31,"`` A number of comrades have been arrested in Pietermaritzburg who are accused of having been involved directly or indirectly in the killing of comrades , including the murder of comrade Musawenkosi Mchunu .",1,1,2,train_05
train_05_32,"Mchunu , an ANC activist and former councillor , was shot dead in May while turning into his driveway in the kwaPata area of Pietermaritzburg .",0,0.5,2,train_05
train_05_33,"Taxi protest march shuts down Rustenburg Molaole Montsho RUSTENBURG , September 12 ( ANA ) - Commuters were left stranded and businesses closed on Thursday as the taxi industry embarked on a protest march against gender based violence .",1,1,2,train_05
train_05_34,About 500 minibus taxis drove at very slow speed from the R104 corridor ( Tlhabane road ) into town .,0,1,2,train_05
train_05_35,They stopped at the intersection of Beneden and OR Tambo Drive near the taxi rank before drove off into the city .,0,1,2,train_05
train_05_36,Those leading the march on foot waved white placards with various messages of solidarity with women .,0,0.5,2,train_05
train_05_37,Police were monitoring the march .,0,1,2,train_05
train_05_38,A police helicopter circled above as the protest march reached town .,0,1,2,train_05
train_05_39,"Despite the march being peaceful , most of the businesses in the inner city were closed .",1,0.5,2,train_05
train_05_40,"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1,1,2,train_05
train_05_41,Sources said regulation on plying of trains between 10 pm and 5 am at various sections of the South Eastern Railway ( SER ) had been continuing since May 28 last year after derailment of Jnaneswari Express in West Bengal by suspected Maoists .,1,1,2,train_05
train_05_42,RDSC has held numerous agitations for restoration of night movement of trains .,1,1,2,train_05
train_05_43,Residents also stoned police vehicles .,0,1,2,train_05
train_05_44,"HAVERI : DC told to probe Savanur protest July 22 , 2010 00:00 IST Water Resources Minister Basavaraj Bommai , who represents Shiggaon Assembly Constituency , has directed the Deputy Commissioner of Haveri to conduct an inquiry into the incident in which members of the “ Bhangi ” community of Savanur staged a protest by pouring faeces over their heads .",1,0.5,2,train_05
train_05_45,Mr. Bommai visited Savanur on Wednesday along with officials and other elected representatives and asked the Deputy Commissioner to inquire into the circumstances that forced the community members to stage such a protest .,1,1,2,train_05
train_05_46,The Minister had earlier met the people who had staged the bizarre protest in front of the Savanur municipality on Tuesday and assured them that they would n't be forced to move out of their houses .,0,0.5,2,train_05
train_05_47,Mr. Bommai later told presspersons that whoever was responsible for forcing the protestors to stage such a protest would be dealt with sternly .,1,1,2,train_05
train_05_48,"' KSRTC suffering from operational loss ' 12th April 2012 07:01 AM Police removing VSDP workers who tried to disrupt the flag off function of Rajadhani ring road service in the city on Wednesday | B P Deepu THIRUVANANTHAPURAM : The Kerala State Road Transport Corporation ( KSRTC ) is suffering operational loss , but the Government is not viewing it as a loss , said Chief Minister Oommen Chandy .",1,1,2,train_05
train_05_49,"They are : 1 ) East Fort - Eanchakkal - Bypass - Kazhakoottam - Pothencode - Venjarammoodu - Vembayam - Palayam - East Fort Three VSDP activists were held by the police for attempting to disrupt the flag off function of Rajadhani , the ring road service of KSRTC .",1,1,2,train_05
train_05_50,The activists who shouted the slogan ‘ VSDP zindabad ’ advanced towards the Chief Minister when he began his address .,0,0.5,2,train_05
train_05_51,Outside court his supporters were protesting calling for the court to released him together with all charged with him .,1,1,2,train_05
train_05_52,His supporters chanted and waved placards calling for state agencies not to be used in political matters .,1,1,2,train_05
train_05_53,"`` Free Napoleon and six others now , '' read one placard and another read : `` Stop police brutality '' .",0,0.5,2,train_05
train_05_54,"On Thursday , Phatsha told the commission that he did not consider disarming because this did not occur to him when police Nyalas ( armoured vehicles ) started deploying barbed wire at the hill where the strikers had assembled .",1,1,2,train_05
train_05_55,"On August 16 , 34 striking mineworkers were shot dead and 78 were injured when the police opened fire while trying to disperse a group which had gathered on a hill near the mine .",1,1,2,train_05
train_05_56,Hong Kong police have fired teargas at demonstrators and moved to disperse crowds after protesters stormed the legislative council building and raised the territory ’ s former colonial flag on the 22nd anniversary of its handover to China .,1,1,2,train_05
train_05_57,The dramatic scenes came after a peaceful march of half a million people made its way through other parts of the city as its deepest political crisis in two decades showed no sign of abating .,1,1,2,train_05
train_05_58,"The police action came against a breakaway group of protesters , some of whom had forced their way into the legislative council building and vandalised its main chamber .",0,0.5,2,train_05
train_05_59,They then climbed over barricades put up by protesters earlier in the day and charged at the people gathered .,1,1,2,train_05
train_05_60,Protesters had for hours been repeatedly striking reinforced glass walls with a metal trolley and poles as hundreds of others watched on .,0,1,2,train_05
train_05_61,Once inside they threw chairs and tore down and defaced portraits of past lawmakers .,0,1,2,train_05
train_05_62,"After the protesters were dispersed , images of the vandalised building were broadcast .",0,1,2,train_05
train_05_63,More than 50 people were reportedly taken to hospital for treatment after various protests throughout the day .,0,0.5,2,train_05
train_05_64,"“ I don ’ t know whether this would work , but what other channels are there to make Carrie Lam listen to us ? ” said a male protester outside the legislative council building , who declined to be named .",0,1,2,train_05
